id,createdDate,updatedDate,version,templatesSetId,authorizationId,type,defaultDescription,profileId
427cff15-49d3-4808-a3bf-562b4b3513bb,"2023-12-18 12:59:06.711968","2023-12-18 12:59:07.000000",2,ece3363f-cb4f-42e0-aaf0-5e99b9df8d5b,4787237f-4258-49d3-8922-2108a2ce6bcf,idea,"Please describe the idea that is relevant.",34eb71e7-6606-411b-aeab-f5d2b38e168e
428d4423-88c6-4a04-b053-38e9c7e645af,"2023-12-18 10:31:17.121039","2023-12-18 10:31:17.000000",2,7be0eb7c-46dd-428d-975b-139d399a6540,9d034c59-e499-4913-8b54-ccf590276055,idea,"Please describe the idea that is relevant.",a7ea66ea-41ef-4a3b-a987-17b9acf45007
4322c527-7ba4-45f8-8815-bcfe6c1011ee,"2023-11-09 17:11:06.343758","2023-11-09 17:11:06.000000",2,8022e538-0640-43d3-974e-f8e0183a04c0,6dc75ae0-408e-47b8-829c-9b608b0b636f,"Create new Post template","Create new Post template

![Create new Post template](https://acc.alkem.io/api/private/rest/storage/document/ab6c91bd-56e1-4d9e-bd66-ffb717385ed2)
",e88716a6-e478-40bc-830f-a0548c36c668
43613546-3bca-45b4-ae2a-fb5e3a352718,"2024-08-28 15:20:11.997107","2024-08-28 15:20:12.000000",2,f5a3b36a-c6ed-4cb5-a121-2c43457b4edb,3b133830-38e8-4473-bab9-0805eafe5c0e,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",6079d12b-305c-4079-8b1a-a3abef6d16bb
436f911f-f421-4edc-b4db-676e03b4cbdb,"2023-11-22 09:22:53.066215","2023-11-22 09:22:53.000000",2,3b80e9dc-fe60-4cb3-87f9-61292562ec98,e8c45737-5606-4ef4-bc2e-9e1d92f46335,knowledge,"Please describe the knowledge that is relevant.",dec08063-2e58-4a16-8bbc-6b910d8e7fd4
43c7d44f-2476-4afc-b7ee-77000b919555,"2024-03-12 15:56:03.941125","2024-03-12 15:56:04.000000",2,27ec1f18-47f3-422e-bb4d-a2af1bda1830,a1cd8301-46c7-495c-9fa6-058e3600e563,other,"Please describe the post that you wish to share.",03f9e8e9-e668-4354-86c1-8b0753b62979
44418d00-adba-4a7e-94c7-7f5cd03cfa34,"2024-06-26 09:16:40.054636","2024-06-26 09:16:40.000000",2,ae75f54f-bcc9-41f3-ad81-9d81c0251fd8,7fa2462b-eb8b-4e40-9d9b-131e0acac990,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",9f9e4eef-08dc-4681-87a9-7e9b99d7be32
45142a97-f966-4c12-b5aa-fdf644920f73,"2023-07-24 08:26:46.954905","2023-07-24 08:26:47.000000",2,4d95615b-9f48-40f0-9c8f-502b93d206c8,4fe23236-8ebc-4049-80fc-6fc64503a8dc,other,"Please describe the post that you wish to share.",7972b946-4eb9-454e-85a7-61b28e19427a
45464bc9-9ca3-49f5-9c0a-36d15b48cf6d,"2023-07-27 15:25:03.702683","2023-07-27 15:25:04.000000",2,1c62f675-e515-4252-9d68-949294b28232,a6e399e9-1979-40e2-829c-dbf0a041ac6d,"stakeholder persona","Please describe the stakeholder persona that is relevant.",0684fb19-2293-4dcf-aab2-d1416cb25587
45883a75-380d-4a16-83b3-c1cc4179c4cc,"2024-07-26 12:01:20.628768","2024-07-26 12:01:21.000000",2,374b8969-dab2-41ee-90e2-e36a87019a18,8d240f94-9e66-49f8-9f26-f223377e5d36,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",2056b21b-3967-400d-8b28-a117874ca2e8
4592da60-15e9-48d5-b616-5f3c805abfbb,"2024-06-05 15:15:17.112884","2024-06-05 15:15:17.000000",2,739b4f6b-3f17-42cc-b0bf-323b9892b896,961927c8-dd5d-4bf0-a0ba-b9901773f950,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",efb2877e-35a0-4df9-9841-bf5d4048c032
45998557-c190-4bc4-9ce4-a89c4c9acafa,"2024-04-08 10:26:54.155121","2024-04-08 10:26:55.000000",2,0a475f39-7f42-42fc-8d7d-0bdce97649a1,07ba104a-b689-40d6-9ef4-5771c96c2512,"stakeholder persona","Please describe the stakeholder persona that is relevant.",290d9880-39f8-48af-85ab-307fefbe7e77
45de1cc9-64bf-4932-afb3-83c07af3d1a3,"2023-05-31 14:58:05.555818","2023-05-31 14:58:05.000000",2,53ba2a91-ad8d-4671-a229-67a695b30929,2a66e209-def5-4332-a264-7b0e2462ed85,"related initiative","Please describe the related initiative that is relevant.",3b8a7406-6238-4688-978c-947e4a5b69eb
45f6e686-b9d5-4022-a3a3-900ab60cb647,"2022-11-25 09:59:17.756484","2023-03-28 12:31:18.355982",2,6c6240bb-6907-4b20-a3f3-c5ca8baf244d,eba7fc4a-4e00-4d3f-adbe-038faf19b34b,other,"Please describe the aspect that you wish to share.",2e6ff126-c5da-48cb-87f3-195e326a964d
46860429-9c36-4ca0-ae9a-3c07d8f8da11,"2023-05-17 15:46:04.816567","2023-05-17 15:46:05.000000",2,ce6dc328-3f85-448d-baa7-17aa562b76d8,52a791c6-75bd-40fa-9c8a-529c95d8902c,"stakeholder persona","Please describe the stakeholder persona that is relevant.",8efc28b8-0883-4e51-ad2e-0ba74113adde
469d9c75-b44f-40cc-b92b-cda99ca3fa2e,"2023-12-18 10:21:56.522367","2023-12-18 10:21:56.000000",2,b91f475e-89af-445f-8ab6-fd0d79608886,90669ebb-83c6-478b-8212-39fa7ab90298,"related initiative","Please describe the related initiative that is relevant.",32d7d258-f903-4c2b-a87c-cb6884152793
46ab3be5-e6ba-4319-8f77-4f8f4dccbdb6,"2024-05-28 10:24:27.399552","2024-05-28 10:24:28.000000",2,d543a79a-a0eb-4141-8bc7-2f80e6c6e082,8806681a-c0fc-4492-8ba5-b52b6bbfdbaa,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",0c7608b7-966f-478f-b2fd-03aa53fdac48
46ef1c84-0a7f-4819-9f54-bd5bcd55de3a,"2023-05-15 10:59:49.821779","2023-05-15 10:59:50.000000",2,e3af8a54-8a43-471f-8c72-a22d9f3468ce,d0e6a981-bad6-46ff-b8c3-6b49457af8e7,"related initiative","Please describe the related initiative that is relevant.",76729a84-5f96-42ad-85e1-5676737f98b5
46f4c20f-8482-4437-9be0-a27d387a3884,"2022-11-28 11:32:22.125538","2023-03-28 12:31:19.577861",2,5582ef82-64e5-4a27-9c44-400e77b82713,5fd7dfe4-bebc-4313-9e39-cd739d55183a,wow7B,"this is what users will see 77B",2fff1439-2cf8-48ac-aeb9-981c9caa2dbd
4705103e-89b5-4fad-b22b-f7dc43db9a0b,"2022-07-11 14:53:05.195997","2023-03-28 12:31:23.491388",2,c628500e-1736-4ade-8b50-7ed447ca18f1,37911db3-48a7-45a5-ae97-b52e6e2d7b7c,idea,"Please describe the idea that is relevant.",8ab1ed04-e5ba-4fab-8da5-f06b20ec436f
477319e2-7058-4daa-843f-ef7b9a2acb53,"2023-05-15 10:59:49.722282","2023-05-15 10:59:50.000000",2,e3af8a54-8a43-471f-8c72-a22d9f3468ce,f572e308-32bc-4688-831e-fb31b81eadf5,"stakeholder persona","Please describe the stakeholder persona that is relevant.",21d47ce4-ecc7-4250-98a2-5fa379b56bf0
47c41219-ce64-49b2-bcec-3a8b899ed2bd,"2024-08-29 07:16:15.162017","2024-08-29 07:16:15.000000",2,e7ad7523-5eec-44b0-8dfd-eb465c833537,213b7206-35fa-473e-8d01-b7164dc5561c,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",1a806eb7-ef94-47b9-bcfd-0be6735f34a6
47d7bc90-1cf4-4619-a435-3fe5a5871e03,"2024-07-05 14:10:23.351134","2024-07-05 14:10:24.000000",2,7b1fd21c-8269-4ba6-9843-468834ebab4f,7dc1b121-1c4c-4951-8f1f-6eb1cacd5b53,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",3410b3db-d09f-44ab-af13-8f82cdf8808c
48334d8f-8d7a-4253-95fa-2438fb82d279,"2024-06-04 11:31:33.553041","2024-06-04 11:31:34.000000",2,64b64929-d889-45a4-8a5e-2a8e207c5f3f,022f43b9-4fdc-48d5-860c-5426f6d730f2,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",6d98fd73-906d-4be8-b9fa-ef752a47c404
487a5af6-ad1f-4d07-bf00-f6ba013eb771,"2023-04-27 10:48:16.168491","2023-04-27 10:48:16.000000",2,36cf08c9-437d-47ff-ba16-bb3546f1b0ad,d8bee41b-88e5-4347-9af2-27c7fba3e8c6,"related initiative","Please describe the related initiative that is relevant.",286d2208-c9db-4102-a60a-e5d16fcf1103
48cb699f-ec11-4699-a779-690140206828,"2024-07-19 10:24:56.491557","2024-07-19 10:24:58.000000",2,056ad6cc-90d1-4b3e-89f3-90a0ef3593bd,e634ad68-6231-4ed0-a29d-cecb78c80419,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",8ddde713-d59f-4716-a3df-dbba2445a4fc
4936f0fc-ccfc-42d1-8391-38dadd760934,"2024-07-26 09:25:50.949669","2024-07-26 09:25:52.000000",2,042c6131-bbe5-4360-81e3-7f677586dbbf,f1367434-8ba3-40e5-b7c0-0642b86e929e,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",91f18416-7d95-49ae-915f-417b56d345d8
495c8a5c-8a87-4088-b48c-ce662486a414,"2023-05-03 15:03:56.143635","2023-05-03 15:03:56.000000",2,54d0b99c-5836-4564-bb4a-7d8fc75e6e48,dcc9dacc-1d38-463b-9070-07ced2719f65,other,"Please describe the post that you wish to share.",1216694b-e69f-49bb-aa12-3b2cc36a5c51
496676bb-d9f9-4544-9540-1b9ca0c1c21e,"2024-07-01 10:50:16.619746","2024-07-01 10:50:17.000000",2,60f95b08-a8f1-4346-9357-7c8415e3115f,764fd43d-9bf8-4517-9672-36d37f8ed431,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",4e5f2558-213d-4d3d-821e-c49bb8f91421
49943d32-c23b-4943-86a0-a89be5a83548,"2024-06-03 11:28:19.355140","2024-06-03 11:28:20.000000",2,758e9b57-1a1e-4785-9a9b-f769bb30b37c,2b08da10-6614-4e61-81ff-2addaabef51b,"Meeting Notes","## 💭 Your meeting insights

📅 **Date:**

*Lets note the date of your interaction for context.*

👥 **Present:**

*Mention who attended or participated in the community activity.*

📝 **Notes:**

*Capture your observations or key takeaways from the community interaction.*

🔁 **Next steps:**

*Describe the specific actions or initiatives you plan to take based on the insights gained during the community interaction, propelling the community forward!*
",3328cb63-4725-4b15-a21d-4775ab515d61
49c19625-481a-415f-b50c-f65813a516d5,"2024-06-25 12:40:15.185833","2024-06-25 12:40:16.000000",2,d033ae65-3111-459e-ab2e-ae7fdb97b168,3ca9f947-6b76-4ecd-838f-540a94cc9f77,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",fb0bff01-defc-44b6-b480-b1e81f2fc78d
49dfe273-6908-4ee5-b0a5-9d12da600d89,"2024-02-01 12:19:14.458290","2024-02-01 12:19:15.000000",2,078bd0ff-d832-4525-9419-8c1986cb5912,991d6c4a-03cb-4f60-a2b6-5d9fcce59b96,knowledge,"Please describe the knowledge that is relevant.",dd6ff1a6-ba57-4ce2-a1fe-2f8954b310ad
49f99165-2e2f-436e-bd02-b2ef9bb7868b,"2023-11-16 11:30:33.944710","2023-11-16 11:30:34.000000",2,8d32c6a4-c352-4e58-ac6b-3d9ef91abd20,2e8ac9b9-ae7b-4a2a-9bf6-e6fa914ab167,idea,"Please describe the idea that is relevant.",a0acdb1c-34e6-4833-9c6b-7bde949bedd9
4a195037-c562-4048-8c97-a75b1af0e09a,"2023-07-28 12:32:25.351392","2023-07-28 12:32:25.000000",2,f096e500-de1b-4c43-b5c4-6d2d0bce671a,009d509d-3ff3-447a-b06c-18f289b0f73a,idea,"Please describe the idea that is relevant.",111140b5-cbd8-4f9e-b448-377ca8992a3e
4a611b84-d646-40c7-9318-9edbd01450c6,"2023-02-21 08:33:12.945468","2023-03-28 12:31:21.713687",2,d22f15d8-ae29-4189-8c73-2a95327332ef,c146c422-69aa-4d39-b5e1-05a11bc7d94f,other,"Please describe the aspect that you wish to share.",5e3240ff-6660-4afc-80de-3dbe4656f4fb
4aaa1b26-450f-4824-a064-83e27519a329,"2024-06-06 07:50:34.362795","2024-06-06 07:50:35.000000",2,eb875216-2455-4ea0-8df1-fa84332fd137,551b5584-0b63-465f-a56a-e0afdc36efef,"Related Initiative","👀 **Name of the related initiative**:

*Name/title*

🤝 **Description of the related initiative:**

*Description*

🗻 **Describe the relevane of the related initiative:**

*Explore how these initiatives align with this initiative*

✏️ **Additional information**

*Provide any extra information or context relevant to the initiative*
",5bcda5dd-66a6-41b7-967a-b1d1c08b3e0a
4aeedb1f-dd40-4f50-a091-c2798b88d168,"2023-08-31 08:04:19.015912","2023-08-31 08:04:19.000000",2,582d22ab-0be9-4628-a2a7-1899f9f15a42,9e343b5f-76c4-4150-b40b-1fd730d08cfb,"related initiative","Please describe the related initiative that is relevant.",e7905874-dc7a-4f44-bc6e-311f1a66b7bf
4b0d60f1-7ac1-4ad9-90e9-3ca8e39e7176,"2023-11-22 09:22:53.473047","2023-11-22 09:22:53.000000",2,3b80e9dc-fe60-4cb3-87f9-61292562ec98,97e6c29d-6b13-4a10-81f3-1ce1e7544667,other,"Please describe the post that you wish to share.",4f9e94f5-66ee-4e1c-b61f-c1b553331ca3
4b21f430-46e5-42c6-a0c2-f1d7be2125cd,"2023-06-15 08:35:23.681204","2023-06-15 08:35:23.000000",2,1cdd2675-d7c4-4a51-a707-56216d9648a6,6a9dcd61-dd6e-470f-bb53-388b28412cf5,idea,"Please describe the idea that is relevant.",7d725e3e-c6ec-414b-b3f9-7608ecf3ef45
4b2ce054-97b8-43f8-b9c5-28160226b138,"2023-06-15 08:35:23.547247","2023-06-15 08:35:23.000000",2,1cdd2675-d7c4-4a51-a707-56216d9648a6,01af540c-ddfe-4567-b7d4-ec04f7d23354,"stakeholder persona","Please describe the stakeholder persona that is relevant.",016466d1-aab1-45dd-98e8-09904aeef941
4b334f1e-e1ef-4b6e-b9b3-84fa85cc0d00,"2024-06-03 09:57:55.180616","2024-06-03 09:57:55.000000",2,bb5c086b-a2d5-4dfc-96fc-c4881af87747,96bdaec8-c243-4b86-b201-e82d64fb2562,"June - Space -  Create new Post template","June - Space - Create new Post template

![](https://acc-alkem.io/api/private/rest/storage/document/fa3107d4-d4be-4463-88ec-f333e63213aa)
",3f1466a0-8bdd-4d9c-a68c-af365c83c7d8
4ba1f081-83ac-45c4-9982-e4788b275cf6,"2023-08-24 18:13:37.187620","2023-08-24 18:13:37.000000",2,b848e101-c138-4641-b84d-588d67b98e1d,fe9e2843-d927-4e24-81ce-8d3dc48f9ebc,knowledge,"Please describe the knowledge that is relevant.",27e1ce98-9061-4d61-a178-2e2b3b80e129
4ba3dc1f-1a0b-4a49-bd1c-5780ab41a451,"2022-07-11 14:53:05.316884","2023-03-28 12:31:20.710028",2,c628500e-1736-4ade-8b50-7ed447ca18f1,4b760587-5cc9-40a7-924c-d1b6ebf4468f,other,"Please describe the aspect that you wish to share.",21ff97bf-60e7-4a0e-abb7-d8950b651f84
4bd042e0-98c3-4b45-9d3e-c2f1489a6a98,"2023-05-10 07:55:59.569840","2023-05-10 07:55:59.000000",2,1ea0bd8b-bbbf-4d94-970a-952c0901166f,9bad31eb-d050-4c30-9250-b60c033eb71c,other,"Please describe the post that you wish to share.",0329199d-457a-41c2-b407-dd076dff2018
4bdf529a-3055-4a10-a49c-15575a4f784a,"2022-11-14 13:24:33.107514","2023-03-28 12:31:21.659553",2,36fe9ac7-a0a8-4af1-973d-d1753173c1fa,6fcc9e49-c305-488b-a5d5-48978dd48105,"related initiative","Please describe the related initiative that is relevant.",ef3eb516-1c65-4378-ac8e-4ca2c3f062fd
4bec53a3-640b-450f-ae49-eed7b6a7beb0,"2024-06-25 08:08:10.712718","2024-06-25 08:08:11.000000",2,2cfa7111-2887-4222-8684-4374e28a8cff,5f3380b4-9fa2-4065-8e6f-db89caa464a0,"Community Needs 👥","💬**What is blocking this space at the moment?**

*Uncover the current challenges and obstacles that hinder progress in this space. What barriers are present, and how do they impact the community?*

📢 **Describe your call to action**:

*What steps can we take to address these challenges, and how can we overcome these obstacles?*

📚 **Type of knowledge, expertise, and resources:**

*Specify the types of knowledge, expertise, and resources needed to navigate and overcome the identified challenges*

✏️ **Additional context:**

*providing additional context*

Together, lets transform challenges into pportunities and propel this space forward! 🚀💪
",d3d76744-8175-4f1e-8609-dfc88ee3692a
